id,text,normalized_text,orig_label,label,label_id
uit_003339,"per 2 con hay cap màn hình nhất thế giới , nói chuyện với nhau toàn cười ỉ 🙄🙄🙄","per 2 con hay cap màn hình nhất thế giới , nói chuyện với nhau toàn cười ỉ 🙄🙄🙄",enjoyment,happiness,2
uit_003303,nhẹ nhàng bay lên và hạ cánh thất bại do lổi kỹ thuật,nhẹ nhàng bay lên và hạ cánh thất bại do lổi kỹ thuật,sadness,sadness,3
uit_003430,sau khi đọc bài của mày tao cười nhiều quá và gãy mẹ hàm cái à,sau khi đọc bài của mày tao cười nhiều quá và gãy mẹ hàm cái à,enjoyment,happiness,2
uit_002098,"đếu thể đỡ được "" tiền mừng , tiền mừng "" hahaha","đếu thể đỡ được "" tiền mừng , tiền mừng "" hahaha",enjoyment,happiness,2
uit_002359,"đau lòng vãi . cứ tưởng là đùa . ai ngờ , bồ nhau thiệt . ơ . tớ có sừng không","đau lòng vãi . cứ tưởng là đùa . ai ngờ , bồ nhau thiệt . ơ . tớ có sừng không",sadness,sadness,3
uit_001644,không hiểu lắm,không hiểu lắm,other,neutral,4
uit_002006,ai chưa xem thì nên xem 1 lần đi . đảm bảo không phí 3h đồng hồ của các bạn 😃,ai chưa xem thì nên xem 1 lần đi . đảm bảo không phí 3h đồng hồ của các bạn 😃,enjoyment,happiness,2
uit_000979,ở chỗ khác chắc gì có đứa béo như mình !,ở chỗ khác chắc gì có đứa béo như mình !,enjoyment,happiness,2
uit_003919,lời được cánh của sắt tàu hỏa ngon rồi,lời được cánh của sắt tàu hỏa ngon rồi,enjoyment,happiness,2
uit_003123,dễ thương quá,dễ thương quá,enjoyment,happiness,2
uit_001287,thông minh vãi,thông minh vãi,enjoyment,happiness,2
uit_002264,"per cần thêm những trái dâu xinh xắn để ngăn chặn sự u ám này , huhu","per cần thêm những trái dâu xinh xắn để ngăn chặn sự u ám này , huhu",sadness,sadness,3
uit_001117,mua thuốc ngoài thú y sức vào vài ngày nó không bám nữa,mua thuốc ngoài thú y sức vào vài ngày nó không bám nữa,other,neutral,4
uit_004003,vui tính quá ?? vừa kết bạn xong ??,vui tính quá ?? vừa kết bạn xong ??,enjoyment,happiness,2
uit_003679,t chỉ thấy tình yêu của tao nó tan vỡ thôi,t chỉ thấy tình yêu của tao nó tan vỡ thôi,sadness,sadness,3
uit_002217,bấy bề ơi . thật là đáng yêu,bấy bề ơi . thật là đáng yêu,enjoyment,happiness,2
uit_000569,đm chạy ra xa mà viết đi 😈,đm chạy ra xa mà viết đi 😈,anger,anger,0
uit_003795,ly hôn cũng phải hoành tráng chứ .. còn phải làm to hơn kết hôn mới được 🤣,ly hôn cũng phải hoành tráng chứ .. còn phải làm to hơn kết hôn mới được 🤣,enjoyment,happiness,2
uit_001109,chạy ngay đi 😨😨 trước khi bọn chủ tịch vào đây và giả làm con c * c gì đó rồi bị coi thường và tụi bay phải nhận cái kết đấy . 😬😬😬😬,chạy ngay đi 😨😨 trước khi bọn chủ tịch vào đây và giả làm con c * c gì đó rồi bị coi thường và tụi bay phải nhận cái kết đấy . 😬😬😬😬,other,neutral,4
uit_001118,"tao cũng hay nằm mơ con mèo của mình nó về , tao tưởng thật nên khóc cả trong mơ lẫn ngoài đời . nhưng nó đâu có thể về được nữa ...","tao cũng hay nằm mơ con mèo của mình nó về , tao tưởng thật nên khóc cả trong mơ lẫn ngoài đời . nhưng nó đâu có thể về được nữa ...",sadness,sadness,3
uit_001768,tao ho rụng hết tóc rồi 😭,tao ho rụng hết tóc rồi 😭,sadness,sadness,3
uit_004365,chó nhà giàu là vậy,chó nhà giàu là vậy,other,neutral,4
uit_001939,đúng là khốn nạn mà,đúng là khốn nạn mà,anger,anger,0
uit_003669,per muốn coi cái khúc vẩy xong rồi dừng lại làm sao ấy . kkkkk,per muốn coi cái khúc vẩy xong rồi dừng lại làm sao ấy . kkkkk,enjoyment,happiness,2
uit_000619,kính thủy lực là kính gì bạn ơi,kính thủy lực là kính gì bạn ơi,other,neutral,4
uit_001861,em chân thành nên em tổn thương,em chân thành nên em tổn thương,sadness,sadness,3
uit_002397,lâu quá rồi mới nghe lại bài này . từ lúc ctay mối tình đầu :((,lâu quá rồi mới nghe lại bài này . từ lúc ctay mối tình đầu :((,sadness,sadness,3
uit_004985,oaaaaaaa ...... thực sự rất tạo động lực và niềm tin cho người khác đó < 3 rất thích nụ cười và sự thoải mái tự tin của anh chị < 3,oaaaaaaa ...... thực sự rất tạo động lực và niềm tin cho người khác đó < 3 rất thích nụ cười và sự thoải mái tự tin của anh chị < 3,enjoyment,happiness,2
uit_000677,đáng yêu vậy =))),đáng yêu vậy =))),enjoyment,happiness,2
uit_000198,chú này tội lắm á :(,chú này tội lắm á :(,sadness,sadness,3
uit_001951,góp phần xây dựng đất nước chứ gì kkk đóng nhiếu rứa,góp phần xây dựng đất nước chứ gì kkk đóng nhiếu rứa,enjoyment,happiness,2
uit_003852,sự thật thì cố suy nghĩ vui vẻ hạnh phúc mà trong túi không có tiền chỉ sợ đất cũng không có mà ăn,sự thật thì cố suy nghĩ vui vẻ hạnh phúc mà trong túi không có tiền chỉ sợ đất cũng không có mà ăn,sadness,sadness,3
uit_000967,per đừng hỏi tao nữa,per đừng hỏi tao nữa,other,neutral,4
uit_002213,ngày xưa cũng vui lắm mà giờ mỗi đứa 1 nơi rồi,ngày xưa cũng vui lắm mà giờ mỗi đứa 1 nơi rồi,sadness,sadness,3
uit_002121,là đứa quay video,là đứa quay video,other,neutral,4
uit_003548,gia đình có nhưng tình yêu không thì sao,gia đình có nhưng tình yêu không thì sao,sadness,sadness,3
uit_002059,vì bạn chỉ là con trai nắng hoặc em gái mưa thô :(,vì bạn chỉ là con trai nắng hoặc em gái mưa thô :(,sadness,sadness,3
uit_004927,"chửi vậy cũng bình thường mà mọi người cứ làm quá . mẹ tao cũng suốt ngày chửi tao , tao thấy vui mà .","chửi vậy cũng bình thường mà mọi người cứ làm quá . mẹ tao cũng suốt ngày chửi tao , tao thấy vui mà .",enjoyment,happiness,2
uit_004017,mai đi bán miếng năng lượng thôi 😂,mai đi bán miếng năng lượng thôi 😂,other,neutral,4
uit_004107,tôi đã giữ lại mấy cái giấy note đã ghi chú khi nào kiểm tra =))))),tôi đã giữ lại mấy cái giấy note đã ghi chú khi nào kiểm tra =))))),enjoyment,happiness,2
uit_004842,"diễn còn cứng quá à , kiểu biết rồi mà còn giả bộ bất ngờ :))","diễn còn cứng quá à , kiểu biết rồi mà còn giả bộ bất ngờ :))",enjoyment,happiness,2
uit_000855,tự nhiên nhớ cái cảnh 2 con bánh bèo bị ngỗng dí quá 😅😅 per,tự nhiên nhớ cái cảnh 2 con bánh bèo bị ngỗng dí quá 😅😅 per,enjoyment,happiness,2
uit_000002,mỗi lần có video của con là cứ coi đi coi lại hoài . cưng con quá .,mỗi lần có video của con là cứ coi đi coi lại hoài . cưng con quá .,enjoyment,happiness,2
uit_003474,đoạn phim này tốn khá nhiều nước mắt của người xem,đoạn phim này tốn khá nhiều nước mắt của người xem,sadness,sadness,3
uit_004636,mỗi lần bạn trai đi cắt tóc tao đều cảm thấy an tâm mấy phần,mỗi lần bạn trai đi cắt tóc tao đều cảm thấy an tâm mấy phần,enjoyment,happiness,2
uit_001456,sau vụ này ý thức đậu đỗ xe của tài xế sẽ tốt hơn rất nhiều !,sau vụ này ý thức đậu đỗ xe của tài xế sẽ tốt hơn rất nhiều !,other,neutral,4
uit_003188,"thật thà vãi , mà tao chỉ thích ăn xoài chua .","thật thà vãi , mà tao chỉ thích ăn xoài chua .",other,neutral,4
uit_002497,bọn này phải cho nó thưởng thức dống như nó đã làm với cây bao nhiêu cây thì bấy nhiêu mũi,bọn này phải cho nó thưởng thức dống như nó đã làm với cây bao nhiêu cây thì bấy nhiêu mũi,anger,anger,0
uit_001680,per c . bị tinh thần đi xem đi 👻,per c . bị tinh thần đi xem đi 👻,enjoyment,happiness,2
uit_002706,mèo nhà tao gửi 10 ngày về ăn tết lên nó thành mèo hàng xóm này ( nhà hàng xóm bán cá ) :((,mèo nhà tao gửi 10 ngày về ăn tết lên nó thành mèo hàng xóm này ( nhà hàng xóm bán cá ) :((,sadness,sadness,3
uit_001798,mấy vụ giết người chặt xác gần đây ở việt nam toàn là người hiền lành 🤔🤔🤔,mấy vụ giết người chặt xác gần đây ở việt nam toàn là người hiền lành 🤔🤔🤔,other,neutral,4
uit_004138,sao mình không thấy mình vậy ta ??,sao mình không thấy mình vậy ta ??,other,neutral,4
uit_004533,nên gan ngỗng ăn ngon đó,nên gan ngỗng ăn ngon đó,enjoyment,happiness,2
uit_001183,tao chưa nghe nói kính thuỷ lực bai giờ .,tao chưa nghe nói kính thuỷ lực bai giờ .,other,neutral,4
uit_002783,"thường thì người thuận tay trái sẽ bị bệnh này :v , riêng tao thuận vả 2 tay nên chả sao","thường thì người thuận tay trái sẽ bị bệnh này :v , riêng tao thuận vả 2 tay nên chả sao",enjoyment,happiness,2
uit_003453,per đau hơn chia tay người yêu nữa,per đau hơn chia tay người yêu nữa,sadness,sadness,3
uit_002259,ngọt hơn cả người yêu haaaaa,ngọt hơn cả người yêu haaaaa,enjoyment,happiness,2
uit_000688,giun này mà xào thêm ít xả ớt thì tuyệt cú mèo 🤣,giun này mà xào thêm ít xả ớt thì tuyệt cú mèo 🤣,enjoyment,happiness,2
uit_004909,anh thứ 2 cute thế =))),anh thứ 2 cute thế =))),enjoyment,happiness,2
uit_004935,nói xong còn chả dám ăn nữa 😂😂,nói xong còn chả dám ăn nữa 😂😂,fear,fear,1
uit_001383,:( cầu chúa ơn nhiều ban bình an cho những người kém may mắn như vậy,:( cầu chúa ơn nhiều ban bình an cho những người kém may mắn như vậy,sadness,sadness,3
uit_002004,thôi nhà đang yên ổn,thôi nhà đang yên ổn,other,neutral,4
uit_005190,vẫn xinh đẹp dịu dàng trong mắt tao 😂,vẫn xinh đẹp dịu dàng trong mắt tao 😂,enjoyment,happiness,2
uit_001170,đã thử và rất thích thú 😆.,đã thử và rất thích thú 😆.,enjoyment,happiness,2
uit_003969,có tiền chưa chắc đã ngọt nhưng nếu không có tiền chắc chắn là đắng .,có tiền chưa chắc đã ngọt nhưng nếu không có tiền chắc chắn là đắng .,sadness,sadness,3
uit_002687,"nhạc buồn quá . bài này là bài "" chia tay trong chiều hoàng hôn nắng úa màu "" - justin bieber cho bạn nào chưa biết nhé . :'(","nhạc buồn quá . bài này là bài "" chia tay trong chiều hoàng hôn nắng úa màu "" - justin bieber cho bạn nào chưa biết nhé . :'(",sadness,sadness,3
uit_000077,nhận nhầm con cặc . phải nói là 10 thằng thì 1 thằng nuôi con thằng khác,nhận nhầm con cặc . phải nói là 10 thằng thì 1 thằng nuôi con thằng khác,anger,anger,0
uit_003017,per vậy cug nghĩ ra được haha,per vậy cug nghĩ ra được haha,enjoyment,happiness,2
uit_001045,có tất cả các vị mày niếm được,có tất cả các vị mày niếm được,other,neutral,4
uit_001602,chữ tao từ lớp 3 đã kiểu như thế nào và còn đẹp hơn nhé .,chữ tao từ lớp 3 đã kiểu như thế nào và còn đẹp hơn nhé .,enjoyment,happiness,2
uit_002325,"nhìn cảnh 2 bố con hôn từ biệt , em bé cũng rướn mặt theo hôn bố mà chảy nước mắt , em bé như thế chắc không biết diễn , đúng là cảnh đẹp quá","nhìn cảnh 2 bố con hôn từ biệt , em bé cũng rướn mặt theo hôn bố mà chảy nước mắt , em bé như thế chắc không biết diễn , đúng là cảnh đẹp quá",sadness,sadness,3
uit_000503,khuôn mặt đậm chất giải trí 🙂,khuôn mặt đậm chất giải trí 🙂,enjoyment,happiness,2
uit_005246,xuất sắc . thật sự quá đỉnh .,xuất sắc . thật sự quá đỉnh .,enjoyment,happiness,2
uit_002682,per chán quá,per chán quá,sadness,sadness,3
uit_003438,phải công nhận nước ngoài cái gì cũng to :),phải công nhận nước ngoài cái gì cũng to :),other,neutral,4
uit_000010,"tui thi ́ ch va ̉ i lă ́ mày ma ̀ ăn nhỉ ̀ u no ́ người lă ́ mày mọi người anh ̣ , bi ̣ lơ ̉ miê ̣ người","tui thi ́ ch va ̉ i lă ́ mày ma ̀ ăn nhỉ ̀ u no ́ người lă ́ mày mọi người anh ̣ , bi ̣ lơ ̉ miê ̣ người",sadness,sadness,3
uit_004443,coi phim này mà ứa nước mắt 😢,coi phim này mà ứa nước mắt 😢,sadness,sadness,3
uit_002138,thề lun anh ấy rất kĩ thuật lun á,thề lun anh ấy rất kĩ thuật lun á,enjoyment,happiness,2
uit_000204,thế nếu sóc lên xong gõ thì n có trào lên không nhỉ,thế nếu sóc lên xong gõ thì n có trào lên không nhỉ,other,neutral,4
uit_004241,yêu em mọa mọa 😘😘,yêu em mọa mọa 😘😘,enjoyment,happiness,2
uit_004580,yêu nghề chuẩn mẹ rồi,yêu nghề chuẩn mẹ rồi,enjoyment,happiness,2
uit_001050,"xời tưởng gì , cái này tao làm được =)))","xời tưởng gì , cái này tao làm được =)))",enjoyment,happiness,2
uit_002754,"nhìn này thần sắc thế kia thì đeo sao đâu , yên tâm đi không được hốc hôm nay thì hôm sau hốc lo cái đéo gì chứ","nhìn này thần sắc thế kia thì đeo sao đâu , yên tâm đi không được hốc hôm nay thì hôm sau hốc lo cái đéo gì chứ",other,neutral,4
uit_000313,tao bực mày lắm rồi đấy,tao bực mày lắm rồi đấy,anger,anger,0
uit_001262,thêm cái trang này ăn cắp ý tưởng của tôi,thêm cái trang này ăn cắp ý tưởng của tôi,anger,anger,0
uit_003539,sao đúng bài mày kết vậy 🙁🙁🙁,sao đúng bài mày kết vậy 🙁🙁🙁,other,neutral,4
uit_004520,"ngta có câu nhất cự li nhì tốc độ , mày phải ghi xát dô , ghi nhanh nhanh nữa ,...","ngta có câu nhất cự li nhì tốc độ , mày phải ghi xát dô , ghi nhanh nhanh nữa ,...",other,neutral,4
uit_002330,2 năm xa nhà rồi tao đéo được đi ????. năm sau nhất định đi,2 năm xa nhà rồi tao đéo được đi ????. năm sau nhất định đi,other,neutral,4
uit_003899,tử hình cái bọn giết người hàng loạt này đi,tử hình cái bọn giết người hàng loạt này đi,anger,anger,0
uit_000977,per bữa cuối nó ngồi chỗ đó nhìn mà khóc còn cuối khoá thì bth haha,per bữa cuối nó ngồi chỗ đó nhìn mà khóc còn cuối khoá thì bth haha,enjoyment,happiness,2
uit_003948,nhìn vậy thôi mày bóc tách múi ra là bình thường ngay mà,nhìn vậy thôi mày bóc tách múi ra là bình thường ngay mà,other,neutral,4
